prov_insc;cant_insc;parr_insc;mcap_bie;dur_mat;cau_div;nac_1;sexo_1;edad_1;hijos_1;p_etnica1;niv_inst1;nac_2;sexo_2;edad_2;hijos_2;p_etnica2;niv_inst2
Guayas;Naranjal;Naranjal, cabecera cantonal; No;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;31;2;Mestizo; Superior Universitario
Guayas;Samborondón;Samborondón; No;29;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;56;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;49;0;Mestizo; Educación media o Bachillerato
Guayas;Naranjal;Naranjal, cabecera cantonal; No;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;53;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;42;0;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; No;6;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;36;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;27;1;Mestizo; Educación media o Bachillerato
Guayas;Naranjal;Naranjal, cabecera cantonal; No;23;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;44;0;Mestizo; Educación Básica
Guayas;Naranjito;Naranjito, cabecera cantonal; No;3;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;26;0;Mestizo; Primaria; Ecuatoriano;Mujer;23;0;Mestizo; Primaria
Guayas;Naranjal;Naranjal, cabecera cantonal; No;25;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;49;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;43;0;Mestizo; Educación media o Bachillerato
Guayas;Naranjal;Naranjal, cabecera cantonal; No;27;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;61;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;55;0;Mestizo; Educación Básica
Guayas;Naranjal;Naranjal, cabecera cantonal; No;0;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;28;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;23;0;Mestizo; Educación Básica
Guayas;Naranjal;Naranjal, cabecera cantonal; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;46;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;40;1;Mestizo; Superior no Universitario
Guayas;Naranjito;Naranjito, cabecera cantonal; No;13;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;40;0;Mestizo; Primaria; Ecuatoriano;Mujer;41;0;Mestizo; Secundaria
Guayas;Naranjal;Naranjal, cabecera cantonal; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;40;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;39;1;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; Sin información;18;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;47;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;38;1;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; No;5;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;50;0;Mestizo; Primaria; Ecuatoriano;Mujer;48;0;Mestizo; Primaria
Guayas;Naranjito;Naranjito, cabecera cantonal; No;9; Sin información; Ecuatoriano;Hombre;32;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;27;2;Mestizo; Superior no Universitario
Guayas;Naranjito;Naranjito, cabecera cantonal; No;30;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;50;0;Mestizo; Primaria; Ecuatoriano;Mujer;47;1;Mestizo; Educación media o Bachillerato
Guayas;San Jacinto de Yaguachi;San Jacinto de Yaguachi, cabecera cantonal; No;41;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;77;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;70;0;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; No;9;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Secundaria; Ecuatoriano;Mujer;34;1;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; No;16;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;2;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; No;19;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Primaria; Ecuatoriano;Mujer;38;2;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; No;6;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;26;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;22;0;Mestizo; Educación media o Bachillerato
Guayas;Naranjito;Naranjito, cabecera cantonal; No;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;0;Mestizo; Primaria; Ecuatoriano;Mujer;35;0;Sin información; Primaria
Guayas;Naranjito;Naranjito, cabecera cantonal; No;25;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;45;0;Mestizo; Secundaria; Ecuatoriano;Mujer;42;0;Mestizo; Primaria
Guayas;Naranjito;Naranjito, cabecera cantonal; No;0;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;31;0;Mestizo; Primaria; Ecuatoriano;Mujer;53;0;Mestizo; Primaria
Guayas;Naranjito;Naranjito, cabecera cantonal; No;5;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;39;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;40;0;Mestizo; Educación media o Bachillerato
Guayas;Samborondón;Samborondón; No;7;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;51;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;45;0;Mestizo; Educación Básica
Guayas;San Jacinto de Yaguachi;San Jacinto de Yaguachi, cabecera cantonal; No;34;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;61;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;50;0;Mestizo; Educación Básica
Guayas;San Jacinto de Yaguachi;San Jacinto de Yaguachi, cabecera cantonal; No;2;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;33;0;Mestizo; Educación media o Bachillerato
Guayas;San Jacinto de Yaguachi;San Jacinto de Yaguachi, cabecera cantonal; No;1;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;25;1;Mestizo; Educación media o Bachillerato
Guayas;San Jacinto de Yaguachi;San Jacinto de Yaguachi, cabecera cantonal; No;4;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;27;1;Mestizo; Educación media o Bachillerato
Guayas;San Jacinto de Yaguachi;San Jacinto de Yaguachi, cabecera cantonal; No;17;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;40;2;Mestizo; Educación media o Bachillerato
Guayas;San Jacinto de Yaguachi;San Jacinto de Yaguachi, cabecera cantonal; No;16;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;36;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;1;Mestizo; Educación media o Bachillerato
Guayas;Samborondón;Samborondón; No;20;El estado habitual de falta de armonía de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;43;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;40;0;Mestizo; Educación media o Bachillerato
Guayas;Samborondón;Samborondón; No;19;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;37;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;45;0;Mestizo; Educación media o Bachillerato
Guayas;Samborondón;Samborondón; No;12;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;39;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;1;Mestizo; Educación media o Bachillerato
Guayas;Salitre (Urbina Jado);El Salitre (Las Ramas),  cabecera cantonal; No;16;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;52;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;45;2;Mestizo; Educación media o Bachillerato
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;21;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;0;Indígena; Educación media / Bachillerato; Ecuatoriano;Mujer;42;0;Indígena; Superior Universitario
Guayas;Salitre (Urbina Jado);El Salitre (Las Ramas),  cabecera cantonal; No;26;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;55;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;50;0;Mestizo; Educación media o Bachillerato
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;31;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;53;0;Mestizo; Primaria; Ecuatoriano;Mujer;49;1;Mestizo; Primaria
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;8;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;38;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;37;1;Mestizo; Superior Universitario
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;12;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;32;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;29;2;Mestizo; Educación media o Bachillerato
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;13;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;81;0;Mestizo; Primaria; Ecuatoriano;Mujer;70;0;Mestizo; Primaria
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;22;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;40;0;Mestizo; Primaria; Ecuatoriano;Mujer;38;0;Mestizo; Primaria
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;19;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;44;0;Mestizo; Primaria; Ecuatoriano;Mujer;38;2;Mestizo; Primaria
Morona Santiago;Sucúa;Sucúa, cabecera cantonal; No;11;El estado habitual de falta de armonía de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;36;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;31;2;Mestizo; Superior Universitario
Morona Santiago;Santiago;Santiago de Méndez, cabecera cantonal; No;23;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;46;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;40;2;Blanco; Educación media o Bachillerato
Morona Santiago;Santiago;Santiago de Méndez, cabecera cantonal; No;38;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;61;0;Indígena; Educación Básica; Ecuatoriano;Mujer;67;0;Indígena; Educación Básica
Morona Santiago;Santiago;Santiago de Méndez, cabecera cantonal; No;48;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;68;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;73;0;Mestizo; Educación Básica
Morona Santiago;Santiago;Santiago de Méndez, cabecera cantonal; No;13;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;35;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;32;2;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; No;26;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;49;0;Mestizo; Secundaria; Ecuatoriano;Mujer;47;0;Mestizo; Secundaria
Guayas;Milagro;Milagro, cabecera cantonal; No;22;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;55;0;Mestizo; Secundaria; Ecuatoriano;Mujer;51;0;Mestizo; Secundaria
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;28;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;49;0;Mestizo; Sin información; Ecuatoriano;Mujer;48;0;Mestizo; Educación Básica
Guayas;Milagro;Milagro, cabecera cantonal; No;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;44;0;Mestizo; Secundaria; Ecuatoriano;Mujer;49;0;Mestizo; Secundaria
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;12;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;40;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;34;0;Mestizo; Educación Básica
Guayas;Milagro;Milagro, cabecera cantonal; No;19;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;40;0;Mestizo; Secundaria; Ecuatoriano;Mujer;35;1;Mestizo; Secundaria
Guayas;Milagro;Milagro, cabecera cantonal; No;32;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;58;0;Mestizo; Secundaria; Ecuatoriano;Mujer;54;0;Mestizo; Educación media o Bachillerato
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;5;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;48;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;50;0;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; No;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;29;0;Mestizo; Secundaria; Ecuatoriano;Mujer;27;1;Mestizo; Superior Universitario
Morona Santiago;Gualaquiza;Gualaquiza; No;12;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;35;0;Mestizo; Primaria; Ecuatoriano;Mujer;31;1;Mestizo; Primaria
Morona Santiago;Gualaquiza;Gualaquiza; No;22;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;59;0;Mestizo; Primaria; Ecuatoriano;Mujer;41;0;Mestizo; Secundaria
Guayas;Milagro;Milagro, cabecera cantonal; No;34;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;67;0;Mestizo; Primaria; Ecuatoriano;Mujer;47;0;Mestizo; Primaria
Guayas;Milagro;Milagro, cabecera cantonal; No;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;45;0;Mestizo; Jardín de Infantes; Ecuatoriano;Mujer;27;1;Mestizo; Educación Básica
Guayas;Milagro;Milagro, cabecera cantonal; No;13;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;43;0;Mestizo; Primaria; Ecuatoriano;Mujer;39;0;Mestizo; Educación Básica
Guayas;Milagro;Milagro, cabecera cantonal; No;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;42;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;35;0;Mestizo; Educación Básica
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;18;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;65;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;48;0;Mestizo; Primaria
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;14;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;33;1;Mestizo; Educación Básica
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;9;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;31;1;Mestizo; Secundaria; Ecuatoriano;Mujer;29;1;Mestizo; Secundaria
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;7;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;1;Mestizo; Primaria; Ecuatoriano;Mujer;28;1;Montubio; Secundaria
Pichincha;Quito;Tumbaco; No;18;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;52;0;Mestizo; Secundaria; Ecuatoriano;Mujer;44;0;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; No;8;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;34;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;34;1;Mestizo; Superior Universitario
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;12;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;41;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;35;0;Mestizo; Educación Básica
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;52;0;Mestizo; Primaria; Ecuatoriano;Mujer;56;1;Mestizo; Educación Básica
Morona Santiago;Morona;Macas, cabecera cantonal y capital provincial; No;3;El abandono injustificado de cualquiera de los cónyuges por más de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;34;0;Mestizo; Superior no Universitario
Guayas;Milagro;Milagro, cabecera cantonal; No;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;47;0;Mestizo; Secundaria; Ecuatoriano;Mujer;41;0;Montubio; Secundaria
Guayas;Milagro;Milagro, cabecera cantonal; No;3;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;25;0;Montubio; Secundaria; Ecuatoriano;Mujer;23;1;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;2;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;65;0;Mestizo; Educación Básica; Ecuatoriano;Mujer;51;0;Mestizo; Educación Básica
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;4;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;26;1;Mestizo; Educación Básica; Ecuatoriano;Mujer;24;1;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;34;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;56;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;49;0;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;2;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;23;0;Mestizo; Secundaria; Ecuatoriano;Mujer;23;0;Mestizo; Secundaria
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;7;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;31;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;23;0;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;29;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;56;0;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;56;0;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;31;1;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;29;1;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;37;2;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;36;2;Mestizo; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;5;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;28;2;Mestizo; Secundaria; Ecuatoriano;Mujer;26;2;Montubio; Educación media o Bachillerato
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;0;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;60;0;Mestizo; Secundaria; Ecuatoriano;Mujer;64;0;Negro; Educación media o Bachillerato
Pichincha;Quito;Tumbaco; No;11;Por mutuo consentimiento vía notarial; Ecuatoriano;Hombre;35;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;36;2;Mestizo; Superior no Universitario
Guayas;Milagro;Milagro, cabecera cantonal; No;17;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;43;0;Mestizo; Secundaria; Ecuatoriano;Mujer;38;3;Mestizo; Secundaria
Guayas;Milagro;Milagro, cabecera cantonal; Sin información;10;Por mutuo consentimiento vía judicial; Ecuatoriano;Hombre;31;3;Mestizo; Educación media / Bachillerato; Ecuatoriano;Mujer;28;3;Mestizo; Educación media o Bachillerato
