prov_insc;cant_insc;parr_insc;mcap_bie;dur_mat;cau_div;nac_1;sexo_1;edad_1;hijos_1;p_etnica1;niv_inst1;nac_2;sexo_2;edad_2;hijos_2;p_etnica2;niv_inst2
Loja;Celica;Celica, cabecera cantonal; No;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;50;0;Mestizo; Primaria; Ecuatoriano;Mujer;35;2;Mestizo; Primaria
Loja;Celica;Celica, cabecera cantonal; No;13;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;34;0;Mestizo; Secundaria; Ecuatoriano;Mujer;34;4;Mestizo; Secundaria
Loja;Celica;Celica, cabecera cantonal; No;8;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;30;0;Mestizo; Primaria; Ecuatoriano;Mujer;27;2;Mestizo; Primaria
Loja;Macara;Macara  (Manuel Enrique Rengel Suquilanda); No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;34;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;32;1;Mestizo; Educacion Basica
Loja;Macara;Macara  (Manuel Enrique Rengel Suquilanda); No;6;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;29;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;26;1;Mestizo; Educacion media o Bachillerato
Loja;Macara;Macara  (Manuel Enrique Rengel Suquilanda); No;46;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;67;0;Mestizo; Primaria; Ecuatoriano;Mujer;64;0;Mestizo; Educacion media o Bachillerato
Loja;Paltas;Catacocha; No;9;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;33;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;28;1;Mestizo; Educacion media o Bachillerato
Loja;Paltas;Catacocha; No;8;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;0;Mestizo; Secundaria; Ecuatoriano;Mujer;28;3;Mestizo; Primaria
Loja;Saraguro;Saraguro, cabecera cantonal; No;16;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Primaria; Ecuatoriano;Mujer;38;3;Mestizo; Primaria
Loja;Saraguro;Saraguro, cabecera cantonal; No;23;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;55;0;Indigena; Primaria; Ecuatoriano;Mujer;42;0;Indigena; Primaria
Loja;Saraguro;Saraguro, cabecera cantonal; No;4;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;31;0;Mestizo; Primaria; Ecuatoriano;Mujer;27;2;Mestizo; Educacion Basica
Loja;Saraguro;Saraguro, cabecera cantonal; No;13;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;36;0;Indigena; Primaria; Ecuatoriano;Mujer;34;3;Indigena; Secundaria
Loja;Zapotillo;Zapotillo, cabecera cantonal; No;10;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Mestizo; Primaria; Ecuatoriano;Mujer;31;2;Mestizo; Educacion media o Bachillerato
Loja;Zapotillo;Zapotillo, cabecera cantonal; No;15;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Mestizo; Primaria; Ecuatoriano;Mujer;33;3;Mestizo; Secundaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;15;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;45;0;Mestizo; Secundaria; Ecuatoriano;Mujer;43;1;Mestizo; Posgrado
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;45;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;66;0;Mestizo; Primaria; Ecuatoriano;Mujer;62;0;Mestizo; Primaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;13;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;38;0;Mestizo; Secundaria; Ecuatoriano;Mujer;35;1;Mestizo; Secundaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;40;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;61;0;Mestizo; Primaria; Ecuatoriano;Mujer;54;0;Mestizo; Primaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Mestizo; Secundaria; Ecuatoriano;Mujer;40;3;Mestizo; Secundaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;39;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;74;0;Mestizo; Secundaria; Ecuatoriano;Mujer;59;0;Mestizo; Secundaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;31;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;58;0;Mestizo; Primaria; Ecuatoriano;Mujer;48;2;Mestizo; Primaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;24;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;49;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;45;2;Mestizo; Superior Universitario
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;9;El estado habitual de falta de armonia de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;36;0;Blanco; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;3;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;1;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;57;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;56;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;5;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;33;0;Mestizo; Secundaria; Extranjero;Mujer;30;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;11;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;38;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;34;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;26;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;66;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;45;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;2;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;25;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;23;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;29;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;55;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;49;0;Mestizo; Secundaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;28;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;49;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;48;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;21;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;44;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;43;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;44;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;33;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;41;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;35;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;27;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;48;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;45;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;48;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;52;2;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;5;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;28;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;41;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;6;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;35;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;29;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;1;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;33;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;34;2;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;6;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;37;0;Mestizo; Educacion media o Bachillerato; Extranjero;Mujer;32;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;38;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;2;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;38;0;Blanco; Educacion media o Bachillerato; Ecuatoriano;Mujer;30;2;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;3;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;38;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;49;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;43;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;34;2;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;41;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;35;3;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;2;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;47;4;Blanco; Educacion media o Bachillerato; Ecuatoriano;Mujer;32;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;25;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;50;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;56;0;Mestizo; Educacion media o Bachillerato
Loja;Calvas;Cariamanga; No;28;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;60;0;Mestizo; Secundaria; Ecuatoriano;Mujer;57;0;Mestizo; Secundaria
Loja;Calvas;Cariamanga; No;20;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;40;0;Mestizo; Secundaria; Ecuatoriano;Mujer;38;0;Mestizo; Secundaria
Loja;Saraguro;Saraguro, cabecera cantonal; No;3;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;28;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;26;2;Mestizo; Educacion media o Bachillerato
Loja;Saraguro;Saraguro, cabecera cantonal; No;15;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;34;0;Indigena; Primaria; Ecuatoriano;Mujer;37;1;Indigena; Primaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;4;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;2;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;16;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Indigena; Educacion media o Bachillerato; Ecuatoriano;Mujer;33;0;Indigena; Educacion media o Bachillerato
Loja;Catamayo;Catamayo; No;14;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;41;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;39;2;Mestizo; Educacion media o Bachillerato
Loja;Catamayo;Catamayo; No;10;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;41;0;Mestizo; Secundaria; Extranjero;Mujer;52;0;Blanco; Secundaria
Loja;Catamayo;Catamayo; No;13;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;45;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;38;0;Mestizo; Educacion media o Bachillerato
Loja;Celica;Celica, cabecera cantonal; No;16;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;45;0;Mestizo; Secundaria; Ecuatoriano;Mujer;39;1;Mestizo; Educacion Basica
Loja;Celica;Celica, cabecera cantonal; No;18;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;42;0;Mestizo; Secundaria; Ecuatoriano;Mujer;39;2;Mestizo; Secundaria
Loja;Espindola;Amaluza, cabecera cantonal; No;28;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;50;2;Mestizo; Primaria; Ecuatoriano;Mujer;46;0;Mestizo; Primaria
Loja;Espindola;Amaluza, cabecera cantonal; No;0;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;34;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;52;0;Mestizo; Educacion media o Bachillerato
Loja;Espindola;Amaluza, cabecera cantonal; No;3;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;22;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;21;2;Mestizo; Educacion media o Bachillerato
Loja;Macara;Macara  (Manuel Enrique Rengel Suquilanda); No;2;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;27;0;Mestizo; Secundaria; Ecuatoriano;Mujer;25;2;Mestizo; Secundaria
Loja;Macara;Macara  (Manuel Enrique Rengel Suquilanda); No;21;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;47;0;Mestizo; Secundaria; Ecuatoriano;Mujer;40;2;Mestizo; Secundaria
Loja;Macara;Macara  (Manuel Enrique Rengel Suquilanda); No;39;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;59;0;Mestizo; Primaria; Ecuatoriano;Mujer;61;0;Mestizo; Primaria
Loja;Saraguro;Saraguro, cabecera cantonal; Si;1;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;25;0;Indigena; Educacion media o Bachillerato; Ecuatoriano;Mujer;26;0;Indigena; Superior Universitario
Loja;Saraguro;Saraguro, cabecera cantonal; No;11;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Extranjero;Hombre;61;2;Blanco; Primaria; Ecuatoriano;Mujer;43;0;Mestizo; Secundaria
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;20;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;47;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;44;1;Blanco; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;2;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;24;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;29;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;46;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;46;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;34;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;53;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;50;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;23;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;42;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;43;1;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;34;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;62;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;51;0;Mestizo; Educacion media o Bachillerato
Loja;Loja;Loja, cabecera cantonal y capital provincial; No;1;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;34;0;Blanco; Educacion media o Bachillerato; Ecuatoriano;Mujer;23;0;Mestizo; Educacion media o Bachillerato
Zamora Chinchipe;Zamora;Zamora; No;6;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;35;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;35;1;Mestizo; Superior Universitario
Zamora Chinchipe;Zamora;Zamora; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;36;1;Mestizo; Educacion media o Bachillerato
Zamora Chinchipe;Zamora;Zamora; No;28;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;53;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;47;0;Mestizo; Superior Universitario
Zamora Chinchipe;El Pangui;El Pangui, cabecera cantonal; No;19;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;49;0;Indigena; Primaria; Ecuatoriano;Mujer;41;0;Indigena; Primaria
Zamora Chinchipe;El Pangui;El Pangui, cabecera cantonal; No;8;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;47;0;Mestizo; Secundaria; Extranjero;Mujer;54;0;Mestizo; Secundaria
Azuay;Cuenca;El Batan; No;42;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;68;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;66;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;9;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;34;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;33;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;21;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;55;0;Montubio; Educacion media o Bachillerato; Ecuatoriano;Mujer;44;1;Montubio; Secundaria
Azuay;Cuenca;El Batan; No;16;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Montubio; Superior no Universitario; Ecuatoriano;Mujer;35;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;23;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;42;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;46;0;Mestizo; Primaria
Azuay;Cuenca;El Batan; No;5;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;33;1;Blanco; Superior no Universitario; Ecuatoriano;Mujer;39;1;Blanco; Superior Universitario
Azuay;Cuenca;El Batan; No;7;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;34;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;34;1;Mestizo; Superior Universitario
Azuay;Cuenca;El Batan; No;1;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;29;1;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;20;1;Mestizo; Educacion Basica
Azuay;Cuenca;El Batan; No;5;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;27;1;Mestizo; Secundaria; Ecuatoriano;Mujer;27;1;Mestizo; Secundaria
Azuay;Cuenca;El Batan; No;7;Por mutuo consentimiento via notarial; Extranjero;Hombre;46;0;Blanco; Superior Universitario; Ecuatoriano;Mujer;40;0;Mestizo; Superior Universitario
Azuay;Cuenca;El Batan; No;30;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;58;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;51;0;Mestizo; Superior no Universitario
Azuay;Cuenca;El Batan; No;3;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;24;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;22;1;Mestizo; Educacion media o Bachillerato
